File,Mean_Intensity,Std_Intensity,Min_Intensity,Max_Intensity,Voxel_Count,Volume_mm3,Bounding_Box,Surface_Area,Compactness,Contrast,Dissimilarity,Homogeneity,Energy,Correlation,entropy
UPENN-GBM-00114_11_segm.nii.gz,2.311365723531727,1.093790662833289,1,4,91468,91468,"(115, 57, 73, 165, 138, 141)",91468,302.43677025123776,0.022627984248092543,0.008320002,0.9972208126420637,0.9758154479684933,0.9050528372584216,0.6587882022477891
UPENN-GBM-00115_11_segm.nii.gz,2.666848344461098,1.002343908055511,1,4,14678,14678,"(143, 121, 72, 184, 161, 110)",14668,121.02900658152281,0.009838141,0.003583095,0.998793412,0.9927333769860284,0.8097854115852737,-1.28E-15
UPENN-GBM-00117_11_segm.nii.gz,2.1114898481993523,0.6019818231948841,1,4,188932,188932,"(51, 80, 32, 119, 192, 103)",188903,434.5630142491739,0.02327234,0.010210776514035399,0.9961926563895639,0.9530536859848832,0.9127806913095305,-1.28E-15
UPENN-GBM-00118_11_segm.nii.gz,2.4156581651394364,0.9904145314742766,1,4,100727,100727,"(57, 108, 45, 111, 201, 130)",100682,317.1625140248351,0.023491584,0.009521602,0.996600705,0.9789842901353002,0.8508037533348268,-1.28E-15
UPENN-GBM-00119_11_segm.nii.gz,2.3804683876951613,0.984543729,1,4,51752,51752,"(122, 122, 59, 178, 175, 111)",51735,227.37857584025224,0.015807719128848836,0.006107848,0.9978748848267985,0.9818876952495386,0.909422699,-1.28E-15
UPENN-GBM-00121_11_segm.nii.gz,2.213234006281891,0.855810452,1,4,171286,171286,"(80, 30, 33, 173, 121, 105)",171198,413.5482265,0.028176817,0.011210386641871998,0.9960334397589813,0.9574694823179019,0.9187959379973331,2.2852242487582197
UPENN-GBM-00122_11_segm.nii.gz,2.1107632132591885,0.8800972074491187,1,4,101243,101243,"(50, 132, 24, 118, 210, 107)",101237,318.1587670750554,0.020091663726033843,0.008116987,0.9971102994305552,0.9777037174069433,0.8848278701100124,-1.28E-15
UPENN-GBM-00124_11_segm.nii.gz,2.291189253259581,1.1321237896659069,1,4,75930,75930,"(117, 136, 63, 168, 202, 131)",75925,275.5267700019913,0.024420584133234884,0.008398454,0.9973111243020466,0.9795914340464804,0.8815204306459438,0.6460670058301091
UPENN-GBM-00131_11_segm.nii.gz,2.1665652857891975,0.7704874214471271,1,4,47675,47675,"(129, 106, 29, 183, 188, 76)",47638,218.09192127058066,0.014523427994895989,0.006390397,0.997605275,0.981366952,0.8397448212091122,-1.28E-15
UPENN-GBM-00134_11_segm.nii.gz,1.9998657573967675,0.6427844632597325,1,4,37246,37246,"(56, 83, 26, 121, 159, 82)",37187,192.53384178126993,0.013321876867901972,0.005758119,0.9978569231039697,0.987383598,0.7921424036247989,0.082111308
UPENN-GBM-00135_11_segm.nii.gz,2.1291649093209615,0.543817383,1,4,18968,18968,"(83, 100, 109, 86, 103, 112)",18,0.004026125,0.005838966,0.002775453,0.9989145351735802,0.9943195579713373,0.8294531752140619,0.24865521408818414
UPENN-GBM-00136_11_segm.nii.gz,2.6674846625766873,1.1792648980104932,1,4,96985,96985,"(64, 120, 48, 125, 194, 127)",96901,311.0196428,0.028246208710696823,0.010607665554437441,0.9964052201040363,0.9776731401096311,0.8853754887301724,0.14199200454375965
UPENN-GBM-00137_11_segm.nii.gz,2.0717662344842838,0.38793112179367234,1,4,36173,36173,"(119, 76, 24, 165, 157, 82)",36101,189.6244437003753,0.009882032,0.004737331,0.9981398152705993,0.9884661459367733,0.789972361,0.045652623
UPENN-GBM-00138_11_segm.nii.gz,2.4213038983153927,0.9407399333692648,1,4,98658,98658,"(51, 84, 31, 119, 174, 96)",98644,314.0318550078973,0.016902933033576883,0.006853286,0.9975497787949252,0.9735940873720937,0.9143767236749368,0.006428959
UPENN-GBM-00139_11_segm.nii.gz,2.264024583603884,1.0635909645245007,1,4,132446,132446,"(86, 55, 47, 170, 131, 109)",127866,345.2182705180154,0.027792466,0.011031925,0.9961265,0.9735554329571987,0.8445169927007505,1.8149243998157831
UPENN-GBM-00140_11_segm.nii.gz,2.091170628125214,0.5656231757583414,1,4,29198,29198,"(129, 83, 28, 182, 155, 77)",28996,169.10405911948502,0.012353058378162982,0.005891897,0.9976983094493028,0.9884256347330351,0.8058053896566341,-1.28E-15
UPENN-GBM-00141_11_segm.nii.gz,2.1305480208358336,0.5447301612936172,1,4,83318,83318,"(117, 147, 51, 168, 213, 127)",83313,288.6225924977939,0.010668997284004991,0.004987888,0.9980711874597892,0.9800484898519992,0.9173035311807365,0.5557108266193544
UPENN-GBM-00143_11_segm.nii.gz,2.3542713263687975,1.3693595251485702,1,4,82609,82609,"(51, 114, 36, 113, 195, 106)",82553,287.1256064167076,0.036042538,0.012050707,0.9962767512862885,0.9785665284599036,0.8610711796084723,-1.28E-15
UPENN-GBM-00144_11_segm.nii.gz,2.1822332473483383,0.6610430209105553,1,4,121339,121339,"(56, 89, 53, 116, 180, 138)",121335,348.32025550573655,0.016898433013372714,0.0076286,0.9971001746994635,0.9739539091177855,0.8929782585176969,-1.28E-15
UPENN-GBM-00146_11_segm.nii.gz,2.0883882149046795,0.4346725631314091,1,4,21926,21926,"(123, 79, 88, 124, 80, 89)",1,4.560795402718234e-05,0.00469549,0.002293507,0.9990934449093446,0.988971846,0.8827452492707066,-1.28E-15
UPENN-GBM-00147_11_segm.nii.gz,2.348848881614839,0.9819461595757799,1,4,45825,45825,"(67, 168, 108, 69, 169, 109)",2,6.172235951437404e-05,0.013982480608774377,0.005677286,0.9979703730570991,0.9852459152185662,0.8993143214292327,-1.28E-15
UPENN-GBM-00148_11_segm.nii.gz,2.0405842204383657,0.5688652735029518,1,4,149738,149738,"(52, 104, 47, 114, 192, 126)",149725,386.9095545,0.017729904842610736,0.008158113,0.9968747267457378,0.965935508,0.907275317,-1.28E-15
UPENN-GBM-00149_11_segm.nii.gz,2.7069902525365843,1.0709808464229646,1,4,80226,80226,"(58, 98, 34, 113, 191, 110)",80165,282.9189620883527,0.018471519,0.007408886,0.9973694357725474,0.9807169898880858,0.8780989269930631,-1.28E-15
UPENN-GBM-00151_11_segm.nii.gz,2.0895835270449608,0.5812917384654033,1,4,118303,118303,"(127, 112, 40, 190, 191, 101)",118273,343.8212076367928,0.018320301,0.008199579,0.9969034866158549,0.9653384797308199,0.8926349000536749,-1.28E-15
UPENN-GBM-00154_11_segm.nii.gz,2.7643020594965675,1.1887922981382368,1,4,55062,55062,"(71, 97, 64, 120, 197, 137)",54338,230.04007053302246,0.022206779,0.007669418,0.9975295797805568,0.9859579545947224,0.8682270844089855,0.057222502535224984
UPENN-GBM-00156_11_segm.nii.gz,2.155917633385233,0.6230942414886007,1,4,91202,91202,"(116, 116, 67, 167, 194, 135)",91193,301.95198734952487,0.011286303224218558,0.005182952,0.9980182439084418,0.9760095891655491,0.8633348182803872,1.179223190861581
UPENN-GBM-00158_11_segm.nii.gz,2.029521506494075,0.6349070723918896,1,4,91391,91391,"(116, 109, 59, 117, 110, 60)",1,1.0941996476677134e-05,0.021075584420991278,0.009333042,0.9964661494398548,0.974588325,0.8633728837583309,0.16176444554976163
UPENN-GBM-00166_11_segm.nii.gz,2.0558760890609875,0.46183986628529167,1,4,25825,25825,"(120, 139, 61, 121, 140, 62)",1,3.872216844143272e-05,0.007342838,0.003529366,0.9986159804073494,0.9909455694519705,0.8246793076116421,0.003601594
UPENN-GBM-00172_11_segm.nii.gz,2.1601621547340937,0.961955361,1,4,87324,87324,"(132, 96, 34, 181, 190, 94)",87318,295.4758894338844,0.021565551,0.009014993,0.9967320534908526,0.9736858568557959,0.9002631341057826,-1.28E-15
UPENN-GBM-00173_11_segm.nii.gz,2.0421784569263437,0.3976799741407687,1,4,96068,96068,"(52, 80, 37, 121, 166, 103)",95989,309.56613968549306,0.015423587337813282,0.007386628,0.9971082191593514,0.9733978907533504,0.8986048969335112,0.041452028
UPENN-GBM-00174_11_segm.nii.gz,2.312732544092776,1.224419235040657,1,4,20695,20695,"(89, 117, 43, 126, 159, 88)",20686,143.76373583162243,0.011869673020300635,0.004730358,0.9983355165404141,0.9915401216650218,0.8413994011888071,0.6344119043547616
UPENN-GBM-00176_11_segm.nii.gz,2.499159001712303,1.0817802041322933,1,4,65993,65993,"(65, 111, 50, 123, 182, 111)",65988,256.86183277485094,0.019338889269954494,0.007682854,0.9973019848586943,0.9803967755381107,0.9051616125897242,0.2718610677983342
UPENN-GBM-00178_11_segm.nii.gz,2.0841860465116278,1.4134013609895673,1,4,43000,43000,"(60, 74, 64, 105, 146, 121)",42996,207.3354796368544,0.028469010741637917,0.00858597,0.9975561946132044,0.9861576356349582,0.7822271858715157,-1.28E-15
UPENN-GBM-00180_11_segm.nii.gz,2.368627949,1.0239809988748103,1,4,173237,173237,"(62, 44, 53, 151, 142, 137)",173195,416.06613722493455,0.03171656,0.011855366274822343,0.9959736115506175,0.962758063,0.8926582437756645,1.970504814135467
UPENN-GBM-00189_11_segm.nii.gz,2.2885890435088956,0.9547890468847935,1,4,141925,141925,"(64, 63, 61, 131, 156, 143)",139306,366.3496916703096,0.021709698268530805,0.009459299,0.9964871965726795,0.9687120741760378,0.8904124738397061,1.0794117070074434
UPENN-GBM-00192_11_segm.nii.gz,2.287005227781927,0.8123412769483397,1,4,13390,13390,"(118, 158, 82, 119, 159, 83)",1,7.468259895444362e-05,0.006376205,0.002747711,0.9989817173003458,0.994465064,0.8002722986981418,0.4063276442153483
UPENN-GBM-00193_11_segm.nii.gz,2.280838824390754,1.3682727216587771,1,4,95610,95610,"(64, 80, 23, 122, 169, 101)",93559,299.3126269943261,0.024267426635926344,0.007903182,0.9975944206134337,0.982358219,0.8449470966499011,0.026604389808930668
UPENN-GBM-00196_11_segm.nii.gz,2.6305327791659865,1.3377914313761914,1,4,79639,79639,"(60, 91, 44, 107, 191, 112)",79639,282.2038270470477,0.026070124702600703,0.008362561,0.9974893255973323,0.9789357893735477,0.8864354148817217,-1.28E-15
UPENN-GBM-00197_11_segm.nii.gz,2.2135241711698552,0.8266310805162252,1,4,143787,143787,"(71, 52, 72, 136, 150, 137)",143776,379.14905053883916,0.024448557,0.009427637,0.9967540058186133,0.9609525551809139,0.9282783061683121,1.8200396344325318
UPENN-GBM-00201_11_segm.nii.gz,2.330784708249497,0.7430685656702813,2,4,7455,7455,"(130, 156, 58, 132, 157, 59)",2,0.0003794,0.005357973,0.002336123,0.9991220225886729,0.9940870134878407,0.8313570872344127,-1.28E-15
UPENN-GBM-00205_11_segm.nii.gz,2.097293852629083,1.108163234904629,1,4,134952,134952,"(49, 91, 43, 117, 186, 111)",134950,367.34996949628305,0.029062576913610638,0.010720731807367299,0.9964113466577869,0.9644630157151809,0.9032505678028044,-1.28E-15
UPENN-GBM-00206_11_segm.nii.gz,2.1914004420333533,0.6802521632524293,1,4,24885,24885,"(120, 138, 73, 121, 139, 74)",1,4.018485031143259e-05,0.008967922,0.003957462,0.998511793,0.988461265,0.8350448810038305,0.003601594
UPENN-GBM-00208_11_segm.nii.gz,2.1778130380473315,0.8174083022714443,1,4,59242,59242,"(54, 92, 72, 99, 148, 119)",40542,137.79328128475032,0.012477831155190522,0.005171152,0.9981253715908596,0.9865309701825067,0.8559640205544845,-1.28E-15
UPENN-GBM-00215_11_segm.nii.gz,2.3263550931364323,0.8644079066830958,1,4,71508,71508,"(121, 107, 69, 136, 113, 74)",187,0.035760845,0.015769287,0.006374024,0.9977237133567367,0.9773965396815446,0.9092616118930961,-1.28E-15
UPENN-GBM-00217_11_segm.nii.gz,2.370637055,0.9566601693864234,1,4,130130,130130,"(113, 117, 46, 177, 204, 139)",130107,360.63972631253245,0.018062491564313676,0.007434652,0.9973181993812509,0.9746834353175102,0.8852149958294921,0.719007919
UPENN-GBM-00226_11_segm.nii.gz,2.141376404940941,1.095518687522158,1,4,62903,62903,"(101, 126, 51, 164, 200, 102)",62855,250.51768371817872,0.027070172559958434,0.010096535127300571,0.9965898334885682,0.977487408,0.8596442417848145,0.5660937668964365
